time,x,y,yaw,v_lin,v_ang,min_scan
197.685800959,-0.6277435632981837,-1.9354651651330244,-2.208299833111739,0.1445571261820433,-0.07462266003139849,0.4364760220050812
197.712082325,-0.6294648309130793,-1.9377854293168826,-2.2098130233743634,0.14443875745975276,-0.07577471928373072,0.4364760220050812
197.737551707,-0.6311882418394417,-1.9401011961175691,-2.2113489072083223,0.14432237294101924,-0.07690746665914924,0.4364760220050812
197.760675718,-0.6329138611270541,-1.9424124560128475,-2.2129071147056303,0.14420787941595847,-0.07802180935608964,0.4364760220050812
197.800389188,-0.6346419098091468,-1.94471894042924,-2.2147853985401293,0.14409524568677057,-0.10196567796563025,0.4300249516963959
197.827704785,-0.6363736094208658,-1.9470206044270044,-2.2168393496938497,0.14400912681153955,-0.10277887783373993,0.4300249516963959
197.850680518,-0.6381091682511071,-1.9493175288604518,-2.2189070968837235,0.1439375279458588,-0.10345496871535464,0.4300249516963959
197.877224055,-0.63984859340782,-1.9516096659990245,-2.220988842982419,0.1438670382585272,-0.10412058592594872,0.4300249516963959
197.900490864,-0.6415920411751017,-1.9538971739479525,-2.223082388928329,0.14379767774155283,-0.1047755406282681,0.4300249516963959
197.9381181,-0.643338264751439,-1.9561813220814022,-2.2235854644734596,0.1437292461259787,-0.0023225818994728723,0.4317611753940582
197.960773091,-0.6450822002148817,-1.9584619421016678,-2.223666217329869,0.14352909283168458,-0.004228205561748076,0.4317611753940582
197.986313867,-0.6468239722690166,-1.9607392753644195,-2.2237843395546695,0.14329411223243937,-0.006465413720159389,0.4317611753940582
198.014428102,-0.6485628273418348,-1.9630121079782725,-2.223953369432492,0.1430623300915812,-0.008672169950483541,0.4317611753940582
198.039163186,-0.6502993471111469,-1.9652809912080103,-2.2241657726354815,0.14283499317713222,-0.01083660397776785,0.4317611753940582
198.078246614,-0.652033503426617,-1.967545761358509,-2.22437346133943,0.1426114175103521,-0.009430425368519514,0.437763512134552
198.105514852,-0.6537654171836801,-1.9698066119540003,-2.224603697394939,0.14238764117582292,-0.011621349410631272,0.437763512134552
198.128371111,-0.6554953318978483,-1.9720636841599064,-2.2248752014114266,0.14216590530544693,-0.01379229590002988,0.437763512134552
198.15480879,-0.6572232480829356,-1.9743167815560663,-2.225189494601688,0.14194774287545897,-0.015928255937288142,0.437763512134552
198.180865213,-0.6589493040804831,-1.976565891041451,-2.2255458517310722,0.1417332986182629,-0.018027812542980266,0.437763512134552
198.218221751,-0.6606732299418349,-1.9788110461466042,-2.2256110380132106,0.1415225117790797,0.002213856823762966,0.4394022822380066
198.242347912,-0.6623942904194944,-1.981052513550419,-2.2256107481255887,0.14128781663860224,-0.00010126201634854152,0.4394022822380066
198.267630133,-0.6641129085386877,-1.9832907208148547,-2.2256506381716017,0.14104790757194507,-0.0024678129563862937,0.4394022822380066
198.294937534,-0.6658285007762733,-1.9855246761314833,-2.225741973525345,0.14081148362432572,-0.004799985392818415,0.4394022822380066
198.317974632,-0.6675415174536669,-1.9877547500092625,-2.225879149640113,0.1405795803682608,-0.007087564056982973,0.4394022822380066
198.353296843,-0.669252019796139,-1.9899807104921494,-2.2261266735140572,0.14035169169090977,-0.01418639147401314,0.4346604645252228
198.380262192,-0.6709606418305812,-1.9922028678424037,-2.2264483622748705,0.14013317514116608,-0.016295332565460542,0.4346604645252228
198.403824295,-0.6726674287529157,-1.9944210668837914,-2.226811129987724,0.1399209898313103,-0.018343169766861074,0.4346604645252228
198.430208343,-0.6743725154614809,-1.9966353012382037,-2.227214227933318,0.13971241094328235,-0.020356200779823006,0.4346604645252228
198.456928422,-0.6760760308838,-1.9988455606403728,-2.2276569710397514,0.1395073748561515,-0.022335039594970088,0.4346604645252228
198.491377785,-0.6777777958576072,-2.0010518163086943,-2.227880678247737,0.1393058236274669,-0.004283894175360167,0.433003693819046
198.517075956,-0.679477305152054,-2.003254568393768,-2.2280041869188545,0.13908636240866912,-0.006385605061213445,0.433003693819046
198.540774455,-0.6811743635406492,-2.0054534838253337,-2.228171123531356,0.13885881602178074,-0.008564745056570938,0.433003693819046
198.569148167,-0.682869097287802,-2.0076485319147857,-2.2283809812054645,0.13863510846103821,-0.010707121801025756,0.433003693819046
198.593947021,-0.6845616447243106,-2.009839701763638,-2.228633031786246,0.13841519848494244,-0.012813130305585932,0.433003693819046
198.625996801,-0.6862515130147459,-2.012027195353638,-2.2282749234643773,0.1381990243908504,0.031809888267394545,0.4219163954257965
198.652556519,-0.6879370625531583,-2.0142116917390473,-2.227682259977341,0.13793260900545334,0.02939131671979072,0.4219163954257965
198.674872123,-0.6896182493912153,-2.016393110241808,-2.227135908801418,0.1376470679606001,0.026799118676118217,0.4219163954257965
198.704521869,-0.691294522845201,-2.0185704778520153,-2.226645910684651,0.1373656595180961,0.02424443718367411,0.4219163954257965
198.73077919,-0.692966408352467,-2.0207442354283764,-2.226206178484976,0.13708931640170618,0.021735739740628306,0.4219163954257965
198.758387986,-0.694634088766012,-2.022914014062199,-2.226034700875585,0.13681748394294146,0.004844655939599942,0.4292049705982208
198.786111598,-0.6962986809841782,-2.0250801646655154,-2.225980008558702,0.13656822643657307,0.002500166431763199,0.4292049705982208
198.80898522,-0.6979601344177521,-2.0272423646734277,-2.225972769418806,0.13632893526551726,0.00024941918851604914,0.4292049705982208
198.836315824,-0.6996188921058435,-2.0294009990097464,-2.2260075734976303,0.13609390252931064,-0.0019612736602415783,0.4292049705982208
198.859116559,-0.7012749489506659,-2.0315558660413986,-2.2260859537855695,0.13586263603979631,-0.004136541623519666,0.4292049705982208
198.891694219,-0.7029281748332984,-2.0337068773285125,-2.226028839064241,0.13563528152822357,0.006616169646678371,0.42494437098503113
198.919036856,-0.7045784276934246,-2.0358544781387398,-2.225936030670469,0.13539703558045346,0.004420891434580377,0.42494437098503113
198.942150378,-0.7062255966833435,-2.0379983792085685,-2.225887567825445,0.13515613685441963,0.0022011696338657717,0.42494437098503113
198.968906955,-0.7078698173505162,-2.0401385605286566,-2.2258828357144105,0.13491923975408326,1.8320183310762085e-05,0.42494437098503113
198.997542408,-0.709511230732878,-2.0422750134911904,-2.2259211054881574,0.13468629245299013,-0.002128134586247105,0.42494437098503113
199.020252021,-0.7111497922930651,-2.044408159336148,-2.2256013745581953,0.13445723243030727,0.022306198098376844,0.4200544059276581
199.045256491,-0.7127842265552143,-2.0465377440832455,-2.2251970830881223,0.13419884870646825,0.01998217026424277,0.4200544059276581
199.070731494,-0.7144146331090659,-2.048663755639458,-2.224840342125129,0.1339338562996062,0.017598700724814807,0.4200544059276581
